miRNA,disease
hsa-miR-216a-5p,Liver Hepatocellular Carcinoma
hsa-miR-216a-5p,Lung Small Cell Carcinoma
hsa-miR-216a-5p,Nephroblastoma
hsa-miR-216a-5p,Non-Small Cell Lung Cancer
hsa-miR-216a-5p,Oral Squamous Cell Carcinoma
hsa-miR-216a-5p,Osteosarcoma
hsa-miR-216a-5p,Pancreatic Ductal Adenocarcinoma
hsa-miR-216a-5p,Parkinson Disease
hsa-miR-216a-5p,Periodontitis
hsa-miR-216a-5p,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-miR-216a-5p,Prostate Cancer
hsa-miR-216a-5p,Rectum Adenocarcinoma
hsa-miR-216a-5p,Renal Cell Carcinoma
hsa-miR-216a-5p,Small Cell Lung Cancer
hsa-miR-216a-5p,Stomach Adenocarcinoma
hsa-miR-216a-5p,Stomach Cancer
hsa-miR-216a-5p,Thyroid Carcinoma
hsa-miR-216a-5p,Uterine Cancer
hsa-miR-216a-5p,Uveal Melanoma
hsa-miR-218-5p,Acute Myeloid Leukemia
hsa-miR-218-5p,Acute Myocardial Infarction
hsa-miR-218-5p,Acute Promyelocytic Leukemia
hsa-miR-218-5p,Adenocarcinoma
hsa-miR-218-5p,Alzheimer Disease
hsa-miR-218-5p,Amyotrophic Lateral Sclerosis
hsa-miR-218-5p,Anxiety Disorder
hsa-miR-218-5p,Arteriosclerotic Cardiovascular Disease
hsa-miR-218-5p,Asthma
hsa-miR-218-5p,Astrocytoma
hsa-miR-218-5p,Ataxia Telangiectasia
hsa-miR-218-5p,B-Cell Lymphoma
hsa-miR-218-5p,Bladder Cancer
hsa-miR-218-5p,Bladder Urothelial Carcinoma
hsa-miR-218-5p,Breast Cancer
hsa-miR-218-5p,Breast Invasive Carcinoma
hsa-miR-218-5p,Burkitt Lymphoma
hsa-miR-218-5p,Cancer
hsa-miR-218-5p,Carcinoma
hsa-miR-218-5p,Cardiomyopathy
hsa-miR-218-5p,Cervical Cancer
hsa-miR-218-5p,Cervical Squamous Cell Carcinoma
hsa-miR-218-5p,Cholangiocarcinoma
hsa-miR-218-5p,Chondrosarcoma
hsa-miR-218-5p,Choriocarcinoma
hsa-miR-218-5p,Chronic Hepatitis B
hsa-miR-218-5p,Chronic Obstructive Pulmonary Disease
hsa-miR-218-5p,Colon Adenocarcinoma
hsa-miR-218-5p,Colon Cancer
hsa-miR-218-5p,Colorectal Cancer
hsa-miR-218-5p,Colorectal Carcinoma
hsa-miR-218-5p,Coronary Artery Disease
hsa-miR-218-5p,Coronary Heart Disease
hsa-miR-218-5p,COVID-19
hsa-miR-218-5p,Depression
hsa-miR-218-5p,Ependymoma
hsa-miR-218-5p,Epilepsy
hsa-miR-218-5p,Esophageal Cancer
hsa-miR-218-5p,Esophagus Squamous Cell Carcinoma
hsa-miR-218-5p,Estrogen-Receptor Positive Breast Cancer
hsa-miR-218-5p,Frontotemporal Dementia
hsa-miR-218-5p,Gallbladder Cancer
hsa-miR-218-5p,Gallbladder Carcinoma
hsa-miR-218-5p,Gastric Adenocarcinoma
hsa-miR-218-5p,Gastric Cancer
hsa-miR-218-5p,Gastrointestinal Stromal Tumor
hsa-miR-218-5p,Germ Cell Tumor
hsa-miR-218-5p,Glioblastoma
hsa-miR-218-5p,Glioma
hsa-miR-218-5p,Head And Neck Cancer
hsa-miR-218-5p,Head And Neck Squamous Cell Carcinoma
hsa-miR-218-5p,Hepatitis B Virus Infection
hsa-miR-218-5p,Hepatocellular Carcinoma
hsa-miR-218-5p,Her2-Receptor Positive Breast Cancer
hsa-miR-218-5p,Hodgkin's Lymphoma
hsa-miR-218-5p,Huntington's Disease
hsa-miR-218-5p,Idiopathic Pulmonary Fibrosis
hsa-miR-218-5p,Intracranial Aneurysm
hsa-miR-218-5p,Intrahepatic Cholangiocarcinoma
hsa-miR-218-5p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-218-5p,Laryngeal Squamous Cell Carcinoma
hsa-miR-218-5p,Leukemia
hsa-miR-218-5p,Low-Grade Glioma
hsa-miR-218-5p,Lung Adenocarcinoma
hsa-miR-218-5p,Lung Cancer
hsa-miR-218-5p,Lung Carcinoma
hsa-miR-218-5p,Lung Fibrosis
hsa-miR-218-5p,Lung Non-Small Cell Carcinoma
hsa-miR-218-5p,Lung Small Cell Carcinoma
hsa-miR-218-5p,Lung Squamous Cell Carcinoma
hsa-miR-218-5p,Malignant Glioma
hsa-miR-218-5p,Malignant Melanoma
hsa-miR-218-5p,Malignant Pleural Mesothelioma
hsa-miR-218-5p,Medulloblastoma
hsa-miR-218-5p,Melanoma
hsa-miR-218-5p,Meningioma
hsa-miR-218-5p,Mouth Neoplasm
hsa-miR-218-5p,Multiple Myeloma
hsa-miR-218-5p,Multiple Sclerosis
hsa-miR-218-5p,Myocardial Infarction
hsa-miR-218-5p,Nasopharynx Cancer
hsa-miR-218-5p,Nasopharynx Carcinoma
hsa-miR-218-5p,Nephroblastoma
hsa-miR-218-5p,Neuroblastoma
hsa-miR-218-5p,Non-Hodgkin Lymphoma
hsa-miR-218-5p,Non-Small Cell Lung Cancer
hsa-miR-218-5p,Obesity
hsa-miR-218-5p,Oral Cancer
hsa-miR-218-5p,Oral Squamous Cell Carcinoma
hsa-miR-218-5p,Osteoarthritis
hsa-miR-218-5p,Osteoporosis
hsa-miR-218-5p,Osteosarcoma
hsa-miR-218-5p,Ovarian Cancer
hsa-miR-218-5p,Pancreatic Cancer
hsa-miR-218-5p,Pancreatic Ductal Adenocarcinoma
hsa-miR-218-5p,Papillary Renal Cell Carcinoma
hsa-miR-218-5p,Parkinson Disease
hsa-miR-218-5p,Pituitary Adenoma
hsa-miR-218-5p,Pre-Eclampsia
hsa-miR-218-5p,Prostate Adenocarcinoma
hsa-miR-218-5p,Prostate Cancer
hsa-miR-218-5p,Prostate Neoplasm
hsa-miR-218-5p,Psoriasis
hsa-miR-218-5p,Pterygium
hsa-miR-218-5p,Rectum Adenocarcinoma
hsa-miR-218-5p,Relapsing-Remitting Multiple Sclerosis
hsa-miR-218-5p,Renal Cell Carcinoma
hsa-miR-218-5p,Renal Clear Cell Carcinoma
hsa-miR-218-5p,Retinoblastoma
hsa-miR-218-5p,Rheumatoid Arthritis
hsa-miR-218-5p,Skin Cutaneous Melanoma
hsa-miR-218-5p,Small Cell Lung Cancer
hsa-miR-218-5p,Squamous Cell Carcinoma
hsa-miR-218-5p,Stomach Adenocarcinoma
hsa-miR-218-5p,Stomach Cancer
hsa-miR-218-5p,Synovial Sarcoma
hsa-miR-218-5p,Systemic Sclerosis
hsa-miR-218-5p,Temporal Lobe Epilepsy
hsa-miR-218-5p,Thyroid Cancer
hsa-miR-218-5p,Thyroid Carcinoma
hsa-miR-218-5p,Triple-Negative Breast Cancer
hsa-miR-218-5p,Type 1 Diabetes Mellitus
hsa-miR-218-5p,Uterine Cancer
hsa-miR-218-5p,Uterine Cervical Neoplasm
hsa-miR-218-5p,Uterine Corpus Endometrial Carcinoma
hsa-miR-218-5p,Wilms Tumor
hsa-miR-219a-5p,Alzheimer Disease
hsa-miR-219a-5p,B-Cell Lymphoma
hsa-miR-219a-5p,Bladder Urothelial Carcinoma
hsa-miR-219a-5p,Breast Cancer
hsa-miR-219a-5p,Breast Invasive Carcinoma
hsa-miR-219a-5p,Burkitt Lymphoma
hsa-miR-219a-5p,Colon Cancer
hsa-miR-219a-5p,Colorectal Cancer
hsa-miR-219a-5p,Esophageal Cancer
hsa-miR-219a-5p,Gallbladder Cancer
hsa-miR-219a-5p,Head And Neck Cancer
hsa-miR-219a-5p,Hepatitis B Virus Infection
hsa-miR-219a-5p,Hepatocellular Carcinoma
hsa-miR-219a-5p,Inflammatory Bowel Disease
hsa-miR-219a-5p,Irritable Bowel Syndrome
hsa-miR-219a-5p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-219a-5p,Lung Adenocarcinoma
hsa-miR-219a-5p,Lung Cancer
hsa-miR-219a-5p,Lung Non-Small Cell Carcinoma
hsa-miR-219a-5p,Lung Squamous Cell Carcinoma
hsa-miR-219a-5p,Lymphoma
hsa-miR-219a-5p,Multiple Sclerosis
hsa-miR-219a-5p,Nasopharynx Carcinoma
hsa-miR-219a-5p,Non-Hodgkin Lymphoma
hsa-miR-219a-5p,Non-Small Cell Lung Cancer
hsa-miR-219a-5p,Osteosarcoma
hsa-miR-219a-5p,Pancreatic Cancer
hsa-miR-219a-5p,Papillary Renal Cell Carcinoma
hsa-miR-219a-5p,Parkinson Disease
hsa-miR-219a-5p,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-miR-219a-5p,Retinoblastoma
hsa-miR-219a-5p,Sepsis
hsa-miR-219a-5p,Stomach Cancer
hsa-miR-219a-5p,Synovial Sarcoma
hsa-miR-219a-5p,Testicular Germ Cell Cancer
hsa-miR-219a-5p,Testicular Germ Cell Tumor
hsa-miR-219a-5p,Thyroid Cancer
hsa-miR-219a-5p,Type 1 Diabetes Mellitus
hsa-miR-221-3p,Abdominal Aortic Aneurysm
hsa-miR-221-3p,Acute Leukemia
hsa-miR-221-3p,Acute Lymphoblastic Leukemia
hsa-miR-221-3p,Acute Myeloblastic Leukemia
hsa-miR-221-3p,Acute Myeloid Leukemia
hsa-miR-221-3p,Acute Myocardial Infarction
hsa-miR-221-3p,Acute Promyelocytic Leukemia
hsa-miR-221-3p,Acute Respiratory Distress Syndrome
hsa-miR-221-3p,Adenocarcinoma
hsa-miR-221-3p,Adrenocortical Carcinoma
hsa-miR-221-3p,Allergic Asthma
hsa-miR-221-3p,Alzheimer Disease
hsa-miR-221-3p,Amyotrophic Lateral Sclerosis
hsa-miR-221-3p,Anaplastic Thyroid Cancer
hsa-miR-221-3p,Asthma
hsa-miR-221-3p,Astrocytoma
hsa-miR-221-3p,Atherosclerosis
hsa-miR-221-3p,Autism Spectrum Disorder
hsa-miR-221-3p,B-Cell Chronic Lymphocytic Leukemia
hsa-miR-221-3p,B-Cell Lymphoma
hsa-miR-221-3p,Becker Muscular Dystrophy
hsa-miR-221-3p,Bladder Cancer
hsa-miR-221-3p,Bladder Carcinoma
hsa-miR-221-3p,Bladder Urothelial Carcinoma
hsa-miR-221-3p,Bone Disease
hsa-miR-221-3p,Brain Cancer
hsa-miR-221-3p,Breast Cancer
hsa-miR-221-3p,Breast Carcinoma
hsa-miR-221-3p,Breast Invasive Carcinoma
hsa-miR-221-3p,Burkitt Lymphoma
hsa-miR-221-3p,Cancer
hsa-miR-221-3p,Carcinoma
hsa-miR-221-3p,Cardiovascular Disease
hsa-miR-221-3p,Carotid Stenosis
hsa-miR-221-3p,Cervical Cancer
hsa-miR-221-3p,Cervical Squamous Cell Carcinoma
hsa-miR-221-3p,Cholangiocarcinoma
hsa-miR-221-3p,Chordoma
hsa-miR-221-3p,Choriocarcinoma
hsa-miR-221-3p,Chromophobe Renal Cell Carcinoma
hsa-miR-221-3p,Chronic Lymphocytic Leukemia
hsa-miR-221-3p,Chronic Myeloid Leukemia
hsa-miR-221-3p,Chronic Obstructive Pulmonary Disease
hsa-miR-221-3p,Clear Cell Renal Cell Carcinoma
hsa-miR-221-3p,Colon Cancer
hsa-miR-221-3p,Colon Carcinoma
hsa-miR-221-3p,Colorectal Cancer
hsa-miR-221-3p,Colorectal Carcinoma
hsa-miR-221-3p,Coronary Artery Disease
hsa-miR-221-3p,Coronary Atherosclerosis
hsa-miR-221-3p,Coronary Heart Disease
hsa-miR-221-3p,COVID-19
hsa-miR-221-3p,Cutaneous Melanoma
hsa-miR-221-3p,Dermatomyositis
hsa-miR-221-3p,Diabetes Mellitus
hsa-miR-221-3p,Diabetic Nephropathy
hsa-miR-221-3p,Diabetic Retinopathy
hsa-miR-221-3p,Diffuse Large B-Cell Lymphoma
hsa-miR-221-3p,Dilated Cardiomyopathy
hsa-miR-221-3p,Down Syndrome
hsa-miR-221-3p,Duchenne Muscular Dystrophy
hsa-miR-221-3p,Embryonal Cancer
hsa-miR-221-3p,Embryonal Tumor
hsa-miR-221-3p,Endometriosis
hsa-miR-221-3p,Ependymoma
hsa-miR-221-3p,Epilepsy
hsa-miR-221-3p,Epithelial Ovarian Cancer
hsa-miR-221-3p,Esophageal Adenocarcinoma
hsa-miR-221-3p,Esophageal Cancer
hsa-miR-221-3p,Estrogen-Receptor Positive Breast Cancer
hsa-miR-221-3p,Fatty Liver Disease
hsa-miR-221-3p,Follicular Thyroid Carcinoma
hsa-miR-221-3p,Fragile X Syndrome
hsa-miR-221-3p,Gastric Adenocarcinoma
hsa-miR-221-3p,Gastric Cancer
hsa-miR-221-3p,Gastric Carcinoma
hsa-miR-221-3p,Gastrointestinal Stromal Tumor
hsa-miR-221-3p,Gastrointestinal System Cancer
hsa-miR-221-3p,Germ Cell Tumor
hsa-miR-221-3p,Glioblastoma
hsa-miR-221-3p,Glioblastoma Multiforme
hsa-miR-221-3p,Glioma
hsa-miR-221-3p,Head And Neck Cancer
hsa-miR-221-3p,Head And Neck Squamous Cell Carcinoma
hsa-miR-221-3p,Hepatitis B
hsa-miR-221-3p,Hepatitis B Virus Infection
hsa-miR-221-3p,Hepatitis C
hsa-miR-221-3p,Hepatitis C Virus Infection
hsa-miR-221-3p,Hepatoblastoma
hsa-miR-221-3p,Hepatocellular Carcinoma
hsa-miR-221-3p,Her2-Receptor Positive Breast Cancer
hsa-miR-221-3p,Hirschsprung's Disease
hsa-miR-221-3p,HIV
hsa-miR-221-3p,Hodgkin's Lymphoma
hsa-miR-221-3p,Huntington's Disease
hsa-miR-221-3p,Hyperglycemia
hsa-miR-221-3p,Hypertension
hsa-miR-221-3p,Hypertrophic Cardiomyopathy
hsa-miR-221-3p,Immune Thrombocytopenia
hsa-miR-221-3p,Inflammation
hsa-miR-221-3p,Intracranial Aneurysm
hsa-miR-221-3p,Intrahepatic Cholangiocarcinoma
hsa-miR-221-3p,Irritable Bowel Syndrome
hsa-miR-221-3p,Kaposi's Sarcoma
hsa-miR-221-3p,Laryngeal Cancer
hsa-miR-221-3p,Laryngeal Carcinoma
hsa-miR-221-3p,Laryngeal Squamous Cell Carcinoma
hsa-miR-221-3p,Leiomyoma
hsa-miR-221-3p,Leukemia
hsa-miR-221-3p,Liver Cancer
hsa-miR-221-3p,Liver Cirrhosis
hsa-miR-221-3p,Liver Fibrosis
hsa-miR-221-3p,Lung Adenocarcinoma
hsa-miR-221-3p,Lung Cancer
hsa-miR-221-3p,Lung Fibrosis
hsa-miR-221-3p,Lung Non-Small Cell Carcinoma
hsa-miR-221-3p,Lung Small Cell Carcinoma
hsa-miR-221-3p,Lung Squamous Cell Carcinoma
hsa-miR-221-3p,Lymphoblastic Leukemia
hsa-miR-221-3p,Lymphoma
hsa-miR-221-3p,Major Depressive Disorder
hsa-miR-221-3p,Malignant Glioma
hsa-miR-221-3p,Malignant Melanoma
hsa-miR-221-3p,Malignant Pleural Mesothelioma
hsa-miR-221-3p,Medulloblastoma
hsa-miR-221-3p,Melanoma
hsa-miR-221-3p,Metabolic Syndrome
hsa-miR-221-3p,Multiple Myeloma
hsa-miR-221-3p,Multiple Sclerosis
hsa-miR-221-3p,Muscular Atrophy
hsa-miR-221-3p,Muscular Dystrophy
hsa-miR-221-3p,Myasthenia Gravis
hsa-miR-221-3p,Myelodysplastic Syndrome
hsa-miR-221-3p,Myeloproliferative Neoplasm
hsa-miR-221-3p,Myocardial Infarction
hsa-miR-221-3p,Nasopharynx Cancer
hsa-miR-221-3p,Nasopharynx Carcinoma
hsa-miR-221-3p,Nephroblastoma
hsa-miR-221-3p,Neuroblastoma
hsa-miR-221-3p,Non-Hodgkin Lymphoma
hsa-miR-221-3p,Non-Small Cell Lung Adenocarcinoma
hsa-miR-221-3p,Non-Small Cell Lung Cancer
hsa-miR-221-3p,Obesity
hsa-miR-221-3p,Oral Squamous Cell Carcinoma
hsa-miR-221-3p,Osteoarthritis
hsa-miR-221-3p,Osteosarcoma
hsa-miR-221-3p,Ovarian Cancer
hsa-miR-221-3p,Ovarian Carcinoma
hsa-miR-221-3p,Pancreatic Adenocarcinoma
hsa-miR-221-3p,Pancreatic Cancer
hsa-miR-221-3p,Pancreatic Ductal Adenocarcinoma
hsa-miR-221-3p,Papillary Thyroid Cancer
hsa-miR-221-3p,Papillary Thyroid Carcinoma
hsa-miR-221-3p,Parkinson Disease
hsa-miR-221-3p,Peripheral Artery Disease
hsa-miR-221-3p,Pituitary Adenoma
hsa-miR-221-3p,Pleural Mesothelioma
hsa-miR-221-3p,Pneumonia
hsa-miR-221-3p,Polycystic Ovary Syndrome
hsa-miR-221-3p,Polycythemia Vera
hsa-miR-221-3p,Pre-Eclampsia
hsa-miR-221-3p,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-miR-221-3p,Prostate Adenocarcinoma
hsa-miR-221-3p,Prostate Cancer
hsa-miR-221-3p,Prostate Carcinoma
hsa-miR-221-3p,Prostate Neoplasm
hsa-miR-221-3p,Pterygium
hsa-miR-221-3p,Pulmonary Artery Hypertension
hsa-miR-221-3p,Rectum Cancer
hsa-miR-221-3p,Relapsing-Remitting Multiple Sclerosis
hsa-miR-221-3p,Renal Cell Carcinoma
hsa-miR-221-3p,Retinoblastoma
hsa-miR-221-3p,Rheumatoid Arthritis
hsa-miR-221-3p,Sarcoma
hsa-miR-221-3p,Seizure
hsa-miR-221-3p,Small Cell Lung Cancer
hsa-miR-221-3p,Squamous Cell Carcinoma
hsa-miR-221-3p,Stomach Adenocarcinoma
hsa-miR-221-3p,Stomach Cancer
hsa-miR-221-3p,Stomach Carcinoma
hsa-miR-221-3p,Systemic Lupus Erythematosus
hsa-miR-221-3p,T-Cell Acute Lymphoblastic Leukemia
hsa-miR-221-3p,T-Cell Leukemia
hsa-miR-221-3p,Temporal Lobe Epilepsy
hsa-miR-221-3p,Thyroid Cancer
hsa-miR-221-3p,Thyroid Carcinoma
hsa-miR-221-3p,Triple-Negative Breast Cancer
hsa-miR-221-3p,Tuberculosis
hsa-miR-221-3p,Type 1 Diabetes Mellitus
hsa-miR-221-3p,Type 2 Diabetes Mellitus
hsa-miR-221-3p,Urinary Bladder Cancer
hsa-miR-221-3p,Uterine Cancer
hsa-miR-221-3p,Uterine Cervical Neoplasm
hsa-miR-221-3p,Uterine Corpus Endometrial Carcinoma
hsa-miR-221-3p,Uveal Melanoma
hsa-miR-221-3p,Vascular Disease
hsa-miR-221-3p,Wilms Tumor
hsa-miR-222-3p,Acute Leukemia
hsa-miR-222-3p,Acute Lymphoblastic Leukemia
hsa-miR-222-3p,Acute Myeloblastic Leukemia
hsa-miR-222-3p,Acute Myeloid Leukemia
hsa-miR-222-3p,Adenocarcinoma
hsa-miR-222-3p,Adrenocortical Carcinoma
hsa-miR-222-3p,Alzheimer Disease
hsa-miR-222-3p,Amyotrophic Lateral Sclerosis
hsa-miR-222-3p,Anaplastic Thyroid Cancer
hsa-miR-222-3p,Asthma
hsa-miR-222-3p,Atherosclerosis
hsa-miR-222-3p,Atrial Fibrillation
hsa-miR-222-3p,B-Cell Chronic Lymphocytic Leukemia
hsa-miR-222-3p,B-Cell Lymphoma
hsa-miR-222-3p,Biliary Atresia
hsa-miR-222-3p,Bladder Cancer
hsa-miR-222-3p,Bladder Carcinoma
hsa-miR-222-3p,Brain Cancer
hsa-miR-222-3p,Breast Cancer
hsa-miR-222-3p,Breast Invasive Carcinoma
hsa-miR-222-3p,Burkitt Lymphoma
hsa-miR-222-3p,Cancer
hsa-miR-222-3p,Carcinoma
hsa-miR-222-3p,Cardiomyopathy
hsa-miR-222-3p,Cardiovascular Disease
hsa-miR-222-3p,Carotid Stenosis
hsa-miR-222-3p,Cervical Cancer
hsa-miR-222-3p,Cholangiocarcinoma
hsa-miR-222-3p,Chondrosarcoma
hsa-miR-222-3p,Chordoma
hsa-miR-222-3p,Chromophobe Renal Cell Carcinoma
hsa-miR-222-3p,Chronic Lymphocytic Leukemia
hsa-miR-222-3p,Chronic Myeloid Leukemia
hsa-miR-222-3p,Clear Cell Renal Cell Carcinoma
hsa-miR-222-3p,Colon Adenocarcinoma
hsa-miR-222-3p,Colon Cancer
hsa-miR-222-3p,Colorectal Cancer
hsa-miR-222-3p,Colorectal Carcinoma
hsa-miR-222-3p,Coronary Artery Disease
hsa-miR-222-3p,Coronary Heart Disease
hsa-miR-222-3p,COVID-19
hsa-miR-222-3p,Dermatomyositis
hsa-miR-222-3p,Diabetes Mellitus
hsa-miR-222-3p,Diffuse Large B-Cell Lymphoma
hsa-miR-222-3p,Dilated Cardiomyopathy
hsa-miR-222-3p,Down Syndrome
hsa-miR-222-3p,Duchenne Muscular Dystrophy
hsa-miR-222-3p,Embryonal Cancer
hsa-miR-222-3p,Embryonal Tumor
hsa-miR-222-3p,Endometrial Cancer
hsa-miR-222-3p,Endometriosis
hsa-miR-222-3p,Ependymoma
hsa-miR-222-3p,Epilepsy
hsa-miR-222-3p,Epithelial Ovarian Cancer
hsa-miR-222-3p,Esophageal Adenocarcinoma
hsa-miR-222-3p,Esophageal Cancer
hsa-miR-222-3p,Estrogen-Receptor Positive Breast Cancer
hsa-miR-222-3p,Fatty Liver Disease
hsa-miR-222-3p,Follicular Thyroid Carcinoma
hsa-miR-222-3p,Frontotemporal Dementia
hsa-miR-222-3p,Gastric Adenocarcinoma
hsa-miR-222-3p,Gastric Cancer
hsa-miR-222-3p,Gastric Carcinoma
hsa-miR-222-3p,Gastrointestinal Cancer
hsa-miR-222-3p,Gastrointestinal Stromal Tumor
hsa-miR-222-3p,Gastrointestinal System Cancer
hsa-miR-222-3p,Gestational Diabetes Mellitus
hsa-miR-222-3p,Glioblastoma
hsa-miR-222-3p,Glioblastoma Multiforme
hsa-miR-222-3p,Glioma
hsa-miR-222-3p,Growth Hormone-Secreting Pituitary Adenoma
hsa-miR-222-3p,Head And Neck Squamous Cell Carcinoma
hsa-miR-222-3p,Hepatitis B
hsa-miR-222-3p,Hepatitis C Virus Infection
hsa-miR-222-3p,Hepatoblastoma
hsa-miR-222-3p,Hepatocellular Carcinoma
hsa-miR-222-3p,Her2-Receptor Positive Breast Cancer
hsa-miR-222-3p,HIV
hsa-miR-222-3p,Huntington's Disease
hsa-miR-222-3p,Hypertension
hsa-miR-222-3p,Hypertrophic Cardiomyopathy
hsa-miR-222-3p,Immune Thrombocytopenia
hsa-miR-222-3p,Inflammation
hsa-miR-222-3p,Intervertebral Disc Degeneration
hsa-miR-222-3p,Intracranial Aneurysm
hsa-miR-222-3p,Intrahepatic Cholangiocarcinoma
hsa-miR-222-3p,Kaposi's Sarcoma
hsa-miR-222-3p,Keratoconus
hsa-miR-222-3p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-222-3p,Leiomyoma
hsa-miR-222-3p,Leukemia
hsa-miR-222-3p,Liver Cancer
hsa-miR-222-3p,Liver Cirrhosis
hsa-miR-222-3p,Liver Disease
hsa-miR-222-3p,Liver Fibrosis
hsa-miR-222-3p,Lung Adenocarcinoma
hsa-miR-222-3p,Lung Cancer
hsa-miR-222-3p,Lung Non-Small Cell Carcinoma
hsa-miR-222-3p,Lung Small Cell Carcinoma
hsa-miR-222-3p,Lymphoma
hsa-miR-222-3p,Malignant Glioma
hsa-miR-222-3p,Malignant Melanoma
hsa-miR-222-3p,Malignant Pleural Mesothelioma
hsa-miR-222-3p,Medulloblastoma
hsa-miR-222-3p,Melanoma
hsa-miR-222-3p,Meningioma
hsa-miR-222-3p,Metabolic Syndrome
hsa-miR-222-3p,Multiple Myeloma
hsa-miR-222-3p,Muscular Atrophy
hsa-miR-222-3p,Muscular Dystrophy
hsa-miR-222-3p,Myelodysplastic Syndrome
hsa-miR-222-3p,Myeloproliferative Neoplasm
hsa-miR-222-3p,Myocardial Infarction
hsa-miR-222-3p,Nasopharynx Cancer
hsa-miR-222-3p,Nasopharynx Carcinoma
hsa-miR-222-3p,Nephroblastoma
hsa-miR-222-3p,Neuroblastoma
hsa-miR-222-3p,Non-Hodgkin Lymphoma
hsa-miR-222-3p,Non-Small Cell Lung Cancer
hsa-miR-222-3p,Obesity
hsa-miR-222-3p,Oral Cancer
hsa-miR-222-3p,Oral Squamous Cell Carcinoma
hsa-miR-222-3p,Oral Tongue Squamous Cell Carcinoma
hsa-miR-222-3p,Osteoarthritis
hsa-miR-222-3p,Osteoporosis
hsa-miR-222-3p,Osteosarcoma
hsa-miR-222-3p,Ovarian Cancer
hsa-miR-222-3p,Ovarian Carcinoma
hsa-miR-222-3p,Pancreatic Adenocarcinoma
hsa-miR-222-3p,Pancreatic Cancer
hsa-miR-222-3p,Pancreatic Ductal Adenocarcinoma
hsa-miR-222-3p,Papillary Renal Cell Carcinoma
hsa-miR-222-3p,Papillary Thyroid Cancer
hsa-miR-222-3p,Papillary Thyroid Carcinoma
hsa-miR-222-3p,Parathyroid Carcinoma
hsa-miR-222-3p,Parkinson Disease
hsa-miR-222-3p,Pituitary Adenoma
hsa-miR-222-3p,Pleural Mesothelioma
hsa-miR-222-3p,Polycystic Ovary Syndrome
hsa-miR-222-3p,Polycythemia Vera
hsa-miR-222-3p,Pre-Eclampsia
hsa-miR-222-3p,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-miR-222-3p,Prostate Adenocarcinoma
hsa-miR-222-3p,Prostate Cancer
hsa-miR-222-3p,Prostate Carcinoma
hsa-miR-222-3p,Prostate Neoplasm
hsa-miR-222-3p,Psoriasis
hsa-miR-222-3p,Pulmonary Artery Hypertension
hsa-miR-222-3p,Renal Cell Carcinoma
hsa-miR-222-3p,Renal Clear Cell Carcinoma
hsa-miR-222-3p,Retinoblastoma
hsa-miR-222-3p,Rheumatoid Arthritis
hsa-miR-222-3p,Skin Cutaneous Melanoma
hsa-miR-222-3p,Small Cell Lung Cancer
hsa-miR-222-3p,Squamous Cell Carcinoma
hsa-miR-222-3p,Stomach Adenocarcinoma
hsa-miR-222-3p,Stomach Cancer
hsa-miR-222-3p,Systemic Lupus Erythematosus
hsa-miR-222-3p,T-Cell Leukemia
hsa-miR-222-3p,Temporal Lobe Epilepsy
hsa-miR-222-3p,Tetralogy Of Fallot
hsa-miR-222-3p,Thyroid Cancer
hsa-miR-222-3p,Thyroid Carcinoma
hsa-miR-222-3p,Tongue Squamous Cell Carcinoma
hsa-miR-222-3p,Triple-Negative Breast Cancer
hsa-miR-222-3p,Tuberculosis
hsa-miR-222-3p,Type 2 Diabetes Mellitus
hsa-miR-222-3p,Urinary Bladder Cancer
hsa-miR-222-3p,Uterine Cancer
hsa-miR-222-3p,Uterine Corpus Endometrial Carcinoma
hsa-miR-222-3p,Uveal Melanoma
hsa-miR-222-3p,Vascular Disease
hsa-miR-222-3p,Wilms Tumor
hsa-miR-223-3p,Acquired Immunodeficiency Syndrome
hsa-miR-223-3p,Acute Lymphoblastic Leukemia
hsa-miR-223-3p,Acute Myeloblastic Leukemia
hsa-miR-223-3p,Acute Myeloid Leukemia
hsa-miR-223-3p,Acute Myocardial Infarction
hsa-miR-223-3p,Acute Promyelocytic Leukemia
hsa-miR-223-3p,Acute Respiratory Distress Syndrome
hsa-miR-223-3p,Adenocarcinoma
hsa-miR-223-3p,Adult T-Cell Leukemia
hsa-miR-223-3p,Age-Related Macular Degeneration
hsa-miR-223-3p,Allergic Asthma
hsa-miR-223-3p,Allergic Rhinitis
hsa-miR-223-3p,Alzheimer Disease
hsa-miR-223-3p,Amyotrophic Lateral Sclerosis
hsa-miR-223-3p,Ankylosing Spondylitis
hsa-miR-223-3p,Aortic Aneurysm
hsa-miR-223-3p,Aplastic Anemia
hsa-miR-223-3p,Asthma
hsa-miR-223-3p,Atherosclerosis
hsa-miR-223-3p,Atrial Fibrillation
hsa-miR-223-3p,Autoimmune Disease
hsa-miR-223-3p,B-Cell Chronic Lymphocytic Leukemia
hsa-miR-223-3p,B-Cell Lymphoma
