lncRNA,disease
PVT1,Lung Adenocarcinoma
PVT1,Lung Cancer
PVT1,Lung Non-Small Cell Carcinoma
PVT1,Lung Squamous Cell Cancer
PVT1,Lung Squamous Cell Carcinoma
PVT1,Lymphoma
PVT1,Malignant Glioma
PVT1,Malignant Pleural Mesothelioma
PVT1,Melanoma
PVT1,Multiple Myeloma
PVT1,Muscle-Invasive Bladder Cancer
PVT1,Myocardial Infarction
PVT1,Nasopharynx Cancer
PVT1,Nasopharynx Carcinoma
PVT1,Neuroblastoma
PVT1,Non-Small Cell Lung Adenocarcinoma
PVT1,Non-Small Cell Lung Cancer
PVT1,Non Small Cell Lung Cancer
PVT1,Oral Squamous Cell Carcinoma
PVT1,Osteoarthritis
PVT1,Osteosarcoma
PVT1,Ovarian Cancer
PVT1,Pancreatic Cancer
PVT1,Pancreatic Carcinoma
PVT1,Pancreatic Ductal Adenocarcinoma
PVT1,Papillary Thyroid Cancer
PVT1,Papillary Thyroid Carcinoma
PVT1,Parathyroid Carcinoma
PVT1,Pituitary Adenoma
PVT1,Pleural Mesothelioma
PVT1,Polycystic Ovary Syndrome
PVT1,Pre-Eclampsia
PVT1,Prostate Cancer
PVT1,Pulmonary Fibrosis
PVT1,Rectum Adenocarcinoma
PVT1,Relapsing-Remitting Multiple Sclerosis
PVT1,Renal Cancer
PVT1,Renal Carcinoma
PVT1,Renal Cell Carcinoma
PVT1,Renal Fibrosis
PVT1,Retinoblastoma
PVT1,Rheumatoid Arthritis
PVT1,Sepsis
PVT1,Sjogren Syndrome
PVT1,Small Cell Lung Cancer
PVT1,Squamous Cell Carcinoma
PVT1,Stomach Cancer
PVT1,Systemic Lupus Erythematosus
PVT1,Thyroid Cancer
PVT1,Triple-Negative Breast Cancer
PVT1,Tumor
PVT1,Type 1 Diabetes Mellitus
PVT1,Type 2 Diabetes Mellitus
PVT1,Urinary Bladder Cancer
PVT1,Uterine Cervical Neoplasm
PVT1,Uveal Melanoma
GAS5,Acute Myeloid Leukemia
GAS5,Acute Myocardial Infarction
GAS5,Acute Respiratory Distress Syndrome
GAS5,Adrenocortical Carcinoma
GAS5,Allergic Rhinitis
GAS5,Astrocytoma
GAS5,Atherosclerosis
GAS5,Atrial Fibrillation
GAS5,Autoimmune Disease
GAS5,B-Cell Lymphoma
GAS5,Bladder Cancer
GAS5,Bladder Carcinoma
GAS5,Bladder Transitional Cell Carcinoma
GAS5,Bladder Urothelial Carcinoma
GAS5,Breast Cancer
GAS5,Cancer
GAS5,Cervical Cancer
GAS5,Childhood Acute Lymphoblastic Leukemia
GAS5,Chronic Hepatitis B
GAS5,Chronic Kidney Disease
GAS5,Clear Cell Renal Cell Carcinoma
GAS5,Colon Cancer
GAS5,Colorectal Cancer
GAS5,Coronary Artery Disease
GAS5,Coronary Heart Disease
GAS5,Demyelinating Disease
GAS5,Diabetes Mellitus
GAS5,Diabetic Nephropathy
GAS5,Diabetic Retinopathy
GAS5,Down Syndrome
GAS5,Endometrial Cancer
GAS5,Endometrial Carcinoma
GAS5,Epithelial Ovarian Cancer
GAS5,Esophageal Cancer
GAS5,Esophageal Squamous Cell Cancer
GAS5,Esophagus Squamous Cell Carcinoma
GAS5,Gastric Cancer
GAS5,Gastrointestinal Cancer
GAS5,Gestational Diabetes Mellitus
GAS5,Glaucoma
GAS5,Glioblastoma
GAS5,Glioblastoma Multiforme
GAS5,Glioma
GAS5,Head And Neck Cancer
GAS5,Hepatitis B Virus Infection
GAS5,Hepatitis C
GAS5,Hepatocellular Cancer
GAS5,Hepatocellular Carcinoma
GAS5,Her2-Receptor Positive Breast Cancer
GAS5,HIV
GAS5,Hypertension
GAS5,Immune Thrombocytopenia
GAS5,Inflammation
GAS5,Inflammatory Bowel Disease
GAS5,Intervertebral Disc Degeneration
GAS5,Kidney Cancer
GAS5,Laryngeal Cancer
GAS5,Laryngeal Squamous Cell Cancer
GAS5,Laryngeal Squamous Cell Carcinoma
GAS5,Leukemia
GAS5,Liver Cancer
GAS5,Liver Cirrhosis
GAS5,Liver Fibrosis
GAS5,Lung Adenocarcinoma
GAS5,Lung Cancer
GAS5,Lung Non-Small Cell Carcinoma
GAS5,Lung Squamous Cell Carcinoma
GAS5,Lymphoma
GAS5,Malignant Glioma
GAS5,Malignant Melanoma
GAS5,Malignant Pleural Mesothelioma
GAS5,Mantle Cell Lymphoma
GAS5,Melanoma
GAS5,Multiple Myeloma
GAS5,Multiple Sclerosis
GAS5,Muscle-Invasive Bladder Cancer
GAS5,Myasthenia Gravis
GAS5,Myeloid Leukemia
GAS5,Myocardial Infarction
GAS5,Nasopharynx Cancer
GAS5,Nasopharynx Carcinoma
GAS5,Neuroblastoma
GAS5,Non-Alcoholic Fatty Liver Disease
GAS5,Non-Small Cell Lung Cancer
GAS5,Non Small Cell Lung Cancer
GAS5,Oral Squamous Cell Carcinoma
GAS5,Osteoporosis
GAS5,Osteosarcoma
GAS5,Ovarian Cancer
GAS5,Ovarian Clear Cell Carcinoma
GAS5,Pancreatic Cancer
GAS5,Papillary Thyroid Cancer
GAS5,Papillary Thyroid Carcinoma
GAS5,Parkinson Disease
GAS5,Periodontitis
GAS5,Pleural Mesothelioma
GAS5,Polycystic Ovary Syndrome
GAS5,Pre-Eclampsia
GAS5,Prostate Cancer
GAS5,Prostate Carcinoma
GAS5,Pulmonary Hypertension
GAS5,Renal Cell Carcinoma
GAS5,Renal Fibrosis
GAS5,Rheumatoid Arthritis
GAS5,Sepsis
GAS5,Small Cell Lung Cancer
GAS5,Squamous Cell Carcinoma
GAS5,Stomach Cancer
GAS5,Systemic Lupus Erythematosus
GAS5,T-Cell Leukemia
GAS5,Thyroid Cancer
GAS5,Triple-Negative Breast Cancer
GAS5,Tumor
GAS5,Type 2 Diabetes Mellitus
GAS5,Urinary Bladder Cancer
GAS5,Urothelial Carcinoma
GAS5,Uterine Cervical Neoplasm
GAS5,Uveal Melanoma
GAS5,Varicocele
LEF1-AS1,Astrocytoma
LEF1-AS1,Breast Cancer
LEF1-AS1,Chronic Lymphocytic Leukemia
LEF1-AS1,Colon Cancer
LEF1-AS1,Colorectal Cancer
LEF1-AS1,COVID-19
LEF1-AS1,Esophageal Cancer
LEF1-AS1,Esophagus Squamous Cell Carcinoma
LEF1-AS1,Glioblastoma
LEF1-AS1,Glioma
LEF1-AS1,Hepatocellular Carcinoma
LEF1-AS1,Hereditary Hemorrhagic Telangiectasia
LEF1-AS1,Lung Cancer
LEF1-AS1,Non-Small Cell Lung Cancer
LEF1-AS1,Non Small Cell Lung Cancer
LEF1-AS1,Oral Squamous Cell Carcinoma
LEF1-AS1,Osteosarcoma
LEF1-AS1,Ovarian Cancer
LEF1-AS1,Parkinson Disease
LEF1-AS1,Prostate Cancer
LEF1-AS1,Retinoblastoma
LEF1-AS1,Thyroid Cancer
SNHG6,Astrocytoma
SNHG6,Atherosclerosis
SNHG6,Bladder Cancer
SNHG6,Breast Cancer
SNHG6,Cancer
SNHG6,Cholangiocarcinoma
SNHG6,Chondrosarcoma
SNHG6,Clear Cell Renal Cell Carcinoma
SNHG6,Colon Adenocarcinoma
SNHG6,Colon And Rectal Adenocarcinoma
SNHG6,Colorectal Cancer
SNHG6,COVID-19
SNHG6,Diabetic Nephropathy
SNHG6,Esophageal Cancer
SNHG6,Esophageal Squamous Cell Cancer
SNHG6,Esophagus Squamous Cell Carcinoma
SNHG6,Gallbladder Carcinoma
SNHG6,Gastric Cancer
SNHG6,Glioblastoma
SNHG6,Glioma
SNHG6,Head And Neck Squamous Cell Carcinoma
SNHG6,Hepatocellular Cancer
SNHG6,Hepatocellular Carcinoma
SNHG6,Hereditary Hemorrhagic Telangiectasia
SNHG6,Lung Adenocarcinoma
SNHG6,Lung Cancer
SNHG6,Lung Non-Small Cell Carcinoma
SNHG6,Malignant Glioma
SNHG6,Muscle-Invasive Bladder Cancer
SNHG6,Nasopharynx Carcinoma
SNHG6,Non-Small Cell Lung Cancer
SNHG6,Non Small Cell Lung Cancer
SNHG6,Osteosarcoma
SNHG6,Ovarian Clear Cell Carcinoma
SNHG6,Pancreatic Cancer
SNHG6,Parkinson Disease
SNHG6,Prostate Cancer
SNHG6,Renal Cell Carcinoma
SNHG6,Small Cell Lung Cancer
SNHG6,Stomach Cancer
SNHG6,Tongue Cancer
SNHG6,Urinary Bladder Cancer
SNHG6,Wilms Tumor
MIR4500HG,Astrocytoma
MIR4500HG,COVID-19
MIR4500HG,Esophageal Cancer
MIR4500HG,Glioblastoma
MIR4500HG,Glioblastoma Multiforme
MIR4500HG,Thyroid Cancer
DANT2,COVID-19
LINC00205,Gastric Cancer
LINC00205,Glioma
LINC00205,Hepatoblastoma
LINC00205,Hepatocellular Carcinoma
LINC00205,Lung Adenocarcinoma
LINC00205,Lung Cancer
LINC00205,Periodontitis
LINC00205,Retinoblastoma
LINC00205,Thyroid Cancer
TRAF3IP2-AS1,Alzheimer Disease
TRAF3IP2-AS1,Astrocytoma
TRAF3IP2-AS1,Cocaine Abuse
TRAF3IP2-AS1,COVID-19
TRAF3IP2-AS1,Esophageal Cancer
TRAF3IP2-AS1,Gastric Cancer
TRAF3IP2-AS1,Glioma
TRAF3IP2-AS1,Schizophrenia
CRNDE,Abdominal Aortic Aneurysm
CRNDE,Acute Myeloid Leukemia
CRNDE,Adrenocortical Carcinoma
CRNDE,Asthma
CRNDE,Bladder Cancer
CRNDE,Bladder Urothelial Carcinoma
CRNDE,Breast Cancer
CRNDE,Cervical Cancer
CRNDE,Cholangiocarcinoma
CRNDE,Chronic Lymphocytic Leukemia
CRNDE,Clear Cell Renal Cell Carcinoma
CRNDE,Colon Cancer
CRNDE,Colorectal Cancer
CRNDE,Colorectal Carcinoma
CRNDE,Coronary Artery Disease
CRNDE,Esophageal Cancer
CRNDE,Gallbladder Cancer
CRNDE,Gallbladder Carcinoma
CRNDE,Gastric Cancer
CRNDE,Glioblastoma
CRNDE,Glioma
CRNDE,Head And Neck Squamous Cell Carcinoma
CRNDE,Hematologic Cancer
CRNDE,Hepatic Carcinoma
CRNDE,Hepatoblastoma
CRNDE,Hepatocellular Carcinoma
CRNDE,Inflammatory Bowel Disease
CRNDE,Intervertebral Degenerative Disc Disease
CRNDE,Intrahepatic Cholangiocarcinoma
CRNDE,Liver Cancer
CRNDE,Lung Adenocarcinoma
CRNDE,Malignant Glioma
CRNDE,Medulloblastoma
CRNDE,Melanoma
CRNDE,Mild Cognitive Impairment
CRNDE,Multiple Myeloma
CRNDE,Non-Small Cell Lung Cancer
CRNDE,Non Small Cell Lung Cancer
CRNDE,Oral Cancer
CRNDE,Oral Squamous Cell Carcinoma
CRNDE,Osteoarthritis
CRNDE,Osteosarcoma
CRNDE,Ovarian Cancer
CRNDE,Pancreatic Cancer
CRNDE,Pancreatic Ductal Adenocarcinoma
CRNDE,Papillary Thyroid Cancer
CRNDE,Papillary Thyroid Carcinoma
CRNDE,Periodontitis
CRNDE,Pneumonia
CRNDE,Pre-Eclampsia
CRNDE,Prostate Cancer
CRNDE,Rectum Adenocarcinoma
CRNDE,Renal Cell Carcinoma
CRNDE,Sepsis
CRNDE,Stomach Cancer
CRNDE,Tongue Squamous Cell Carcinoma
CRNDE,Wilms Tumor
NR2F2-AS1,Cervical Cancer
NR2F2-AS1,Clear Cell Renal Cell Carcinoma
NR2F2-AS1,Colorectal Cancer
NR2F2-AS1,COVID-19
NR2F2-AS1,Esophageal Cancer
NR2F2-AS1,Glioma
NR2F2-AS1,Hemangioma
NR2F2-AS1,Lung Cancer
NR2F2-AS1,Nasopharynx Cancer
NR2F2-AS1,Nasopharynx Carcinoma
NR2F2-AS1,Non-Small Cell Lung Cancer
NR2F2-AS1,Non Small Cell Lung Cancer
NR2F2-AS1,Ovarian Cancer
NR2F2-AS1,Prostate Cancer
NR2F2-AS1,Prostate Carcinoma
NR2F2-AS1,Thyroid Cancer
LINC00622,Alzheimer Disease
LINC00622,Astrocytoma
LINC00622,Glioblastoma
LINC00622,Low-Grade Glioma
LINC00622,Osteoarthritis
LIMD1-AS1,Astrocytoma
LIMD1-AS1,Colon Cancer
LIMD1-AS1,Glioblastoma
LIMD1-AS1,Non-Small Cell Lung Cancer
LIMD1-AS1,Non Small Cell Lung Cancer
LIMD1-AS1,Parkinson Disease
LIMD1-AS1,Thyroid Cancer
LINC00461,Alzheimer Disease
LINC00461,Astrocytoma
LINC00461,Breast Cancer
LINC00461,Colon Cancer
LINC00461,Colorectal Cancer
LINC00461,COVID-19
LINC00461,Esophageal Cancer
LINC00461,Gastric Cancer
LINC00461,Glioblastoma
LINC00461,Glioblastoma Multiforme
LINC00461,Glioma
LINC00461,Head And Neck Squamous Cell Carcinoma
LINC00461,Hepatocellular Carcinoma
LINC00461,Low-Grade Glioma
LINC00461,Lung Adenocarcinoma
LINC00461,Lung Cancer
LINC00461,Malignant Glioma
LINC00461,Medulloblastoma
LINC00461,Multiple Myeloma
LINC00461,Non-Small Cell Lung Cancer
LINC00461,Non Small Cell Lung Cancer
LINC00461,Osteoarthritis
LINC00461,Rectum Cancer
LINC00461,Renal Cell Carcinoma
LINC00461,Thyroid Cancer
ASH1L-AS1,COVID-19
ASH1L-AS1,Multiple Myeloma
ASH1L-AS1,Periodontitis
ASH1L-AS1,Thyroid Cancer
TTTY15,Acute Myocardial Infarction
TTTY15,Astrocytoma
TTTY15,Cardiovascular Disease
TTTY15,Colorectal Cancer
TTTY15,COVID-19
TTTY15,Esophageal Cancer
TTTY15,Esophagus Squamous Cell Carcinoma
TTTY15,Myocardial Infarction
TTTY15,Non-Small Cell Lung Cancer
TTTY15,Non Small Cell Lung Cancer
TTTY15,Prostate Cancer
DLGAP1-AS1,Allergic Rhinitis
DLGAP1-AS1,Colorectal Carcinoma
DLGAP1-AS1,Gastric Cancer
DLGAP1-AS1,Glioblastoma
DLGAP1-AS1,Glioma
DLGAP1-AS1,Hepatocellular Carcinoma
DLGAP1-AS1,Periodontitis
DLGAP1-AS1,Wilms Tumor
PAX8-AS1,Acute Myeloid Leukemia
PAX8-AS1,Breast Cancer
PAX8-AS1,Cervical Cancer
PAX8-AS1,Childhood Acute Lymphoblastic Leukemia
PAX8-AS1,Colorectal Cancer
PAX8-AS1,Esophageal Cancer
PAX8-AS1,Gestational Diabetes Mellitus
PAX8-AS1,Glioblastoma
PAX8-AS1,Head And Neck Squamous Cell Carcinoma
PAX8-AS1,Hepatocellular Carcinoma
PAX8-AS1,Lymphoblastic Leukemia
PAX8-AS1,Malignant Pleural Mesothelioma
PAX8-AS1,Papillary Thyroid Carcinoma
PAX8-AS1,Skin Cutaneous Melanoma
PAX8-AS1,Thyroid Cancer
PAX8-AS1,Uterine Cervical Neoplasm
PAX8-AS1,Uterine Corpus Endometrial Carcinoma
SNHG20,Bladder Cancer
SNHG20,Breast Cancer
SNHG20,Cervical Cancer
SNHG20,Clear Cell Renal Cell Carcinoma
SNHG20,Colorectal Cancer
SNHG20,Epithelial Ovarian Cancer
SNHG20,Esophagus Squamous Cell Carcinoma
SNHG20,Gastric Cancer
SNHG20,Glioblastoma
SNHG20,Glioma
SNHG20,Hepatocellular Cancer
SNHG20,Hepatocellular Carcinoma
SNHG20,Laryngeal Squamous Cell Cancer
SNHG20,Lung Adenocarcinoma
SNHG20,Lung Cancer
SNHG20,Lung Non-Small Cell Carcinoma
SNHG20,Lung Squamous Cell Carcinoma
SNHG20,Nasopharynx Cancer
SNHG20,Nasopharynx Carcinoma
SNHG20,Non-Alcoholic Fatty Liver
SNHG20,Non-Small Cell Lung Cancer
SNHG20,Non Small Cell Lung Cancer
SNHG20,Oral Squamous Cell Carcinoma
SNHG20,Osteosarcoma
SNHG20,Ovarian Cancer
SNHG20,Prostate Cancer
SNHG20,Silicosis
SNHG20,Stomach Cancer
SNHG20,Systemic Lupus Erythematosus
SNHG20,Tumor
LINC00163,Esophageal Adenocarcinoma
LINC00163,Esophageal Cancer
LINC00163,Gastric Cancer
LINC00163,Lung Cancer
LINC00163,Narcolepsy
LINC00163,Papillary Thyroid Cancer
NUTM2A-AS1,Astrocytoma
NUTM2A-AS1,Diffuse Large B-Cell Lymphoma
NUTM2A-AS1,Esophageal Cancer
NUTM2A-AS1,Gastric Cancer
NUTM2A-AS1,Hodgkin's Lymphoma
NUTM2A-AS1,Lung Non-Small Cell Carcinoma
NUTM2A-AS1,Non-Small Cell Lung Cancer
NUTM2A-AS1,Pulpitis
ENTPD1-AS1,Astrocytoma
ENTPD1-AS1,Colorectal Cancer
ENTPD1-AS1,COVID-19
ENTPD1-AS1,Esophageal Cancer
ENTPD1-AS1,Ovarian Cancer
ENTPD1-AS1,Periodontitis
ENTPD1-AS1,Stomach Cancer
ENTPD1-AS1,Thyroid Cancer
ENTPD1-AS1,Ulcerative Colitis
ZBED3-AS1,Astrocytoma
ZBED3-AS1,Breast Cancer
ZBED3-AS1,Esophageal Cancer
ZBED3-AS1,Gastric Cancer
ZBED3-AS1,Melanoma
SCAMP1-AS1,Astrocytoma
SCAMP1-AS1,Bladder Cancer
SCAMP1-AS1,Systemic Lupus Erythematosus
OIP5-AS1,Acute Myeloid Leukemia
OIP5-AS1,Allergic Asthma
OIP5-AS1,Allergic Rhinitis
OIP5-AS1,Alzheimer Disease
OIP5-AS1,Aortic Dissection
OIP5-AS1,Astrocytoma
OIP5-AS1,Atherosclerosis
OIP5-AS1,Bladder Cancer
OIP5-AS1,Breast Cancer
OIP5-AS1,Breast Carcinoma
OIP5-AS1,Bronchial Asthma
OIP5-AS1,Calcific Aortic Valve Disease
OIP5-AS1,Cataract
OIP5-AS1,Cerebrovascular Disease
OIP5-AS1,Cervical Cancer
OIP5-AS1,Cervical Carcinoma
OIP5-AS1,Chronic Obstructive Pulmonary Disease
OIP5-AS1,Clear Cell Renal Cell Carcinoma
OIP5-AS1,Colon Adenocarcinoma
OIP5-AS1,Colon Cancer
OIP5-AS1,Colorectal Cancer
OIP5-AS1,Coronary Atherosclerosis
OIP5-AS1,COVID-19
OIP5-AS1,Cutaneous Melanoma
OIP5-AS1,Endometrial Carcinoma
OIP5-AS1,Esophageal Cancer
OIP5-AS1,Esophagus Squamous Cell Carcinoma
OIP5-AS1,Gastric Cancer
OIP5-AS1,Glioblastoma
OIP5-AS1,Glioblastoma Multiforme
OIP5-AS1,Glioma
OIP5-AS1,Hemangioma
OIP5-AS1,Hepatoblastoma
OIP5-AS1,Hepatocellular Carcinoma
OIP5-AS1,Kaposi's Sarcoma
OIP5-AS1,Laryngeal Squamous Cell Cancer
OIP5-AS1,Laryngeal Squamous Cell Carcinoma
OIP5-AS1,Liver Hepatocellular Carcinoma
OIP5-AS1,Lung Adenocarcinoma
OIP5-AS1,Lung Cancer
OIP5-AS1,Lung Carcinoma
OIP5-AS1,Melanoma
OIP5-AS1,Multiple Myeloma
OIP5-AS1,Multiple Sclerosis
OIP5-AS1,Muscle-Invasive Bladder Cancer
OIP5-AS1,Nasopharynx Carcinoma
OIP5-AS1,Non-Small Cell Lung Cancer
OIP5-AS1,Oral Cancer
OIP5-AS1,Oral Squamous Cell Carcinoma
OIP5-AS1,Osteoarthritis
OIP5-AS1,Osteosarcoma
OIP5-AS1,Ovarian Cancer
OIP5-AS1,Ovarian Carcinoma
OIP5-AS1,Pancreatic Cancer
OIP5-AS1,Pancreatic Ductal Adenocarcinoma
OIP5-AS1,Papillary Thyroid Cancer
OIP5-AS1,Parkinson Disease
OIP5-AS1,Periodontitis
OIP5-AS1,Primary Open Angle Glaucoma
OIP5-AS1,Prostate Cancer
OIP5-AS1,Retinoblastoma
OIP5-AS1,Sarcoma
OIP5-AS1,Thyroid Cancer
LINC00847,Esophageal Cancer
LINC00847,Periodontitis
TDRG1,Aplastic Anemia
TDRG1,Cervical Cancer
TDRG1,Diabetic Retinopathy
TDRG1,Endometrial Cancer
TDRG1,Endometrial Carcinoma
TDRG1,Epithelial Ovarian Cancer
TDRG1,Esophageal Cancer
TDRG1,Esophageal Squamous Cell Cancer
TDRG1,Esophagus Squamous Cell Carcinoma
TDRG1,Gastric Cancer
TDRG1,Gastric Carcinoma
TDRG1,Glioblastoma Multiforme
TDRG1,Non-Small Cell Lung Cancer
TDRG1,Osteosarcoma
TDRG1,Ovarian Cancer
TDRG1,Pre-Eclampsia
TDRG1,Stomach Cancer
TDRG1,Stomach Carcinoma
TDRG1,Testicular Cancer
TDRG1,Thyroid Cancer
XIST,Acute Lymphoblastic Leukemia
XIST,Acute Myeloid Leukemia
XIST,Acute Myocardial Infarction
XIST,Alcoholic Liver Disease
XIST,Alzheimer Disease
XIST,Atherosclerosis
XIST,B-Cell Acute Lymphoblastic Leukemia
XIST,Bladder Cancer
XIST,Bladder Carcinoma
XIST,Breast Cancer
XIST,Cancer
XIST,Cervical Cancer
XIST,Cervical Squamous Cell Carcinoma
XIST,Chronic Obstructive Pulmonary Disease
XIST,Colon Cancer
XIST,Colorectal Cancer
XIST,Coronary Artery Disease
XIST,COVID-19
XIST,Cryptorchidism
XIST,Cystic Fibrosis
XIST,Diabetes Mellitus
XIST,Diabetic Nephropathy
XIST,Dilated Cardiomyopathy
XIST,Down Syndrome
XIST,Duchenne Muscular Dystrophy
XIST,Endometriosis
XIST,Epithelial Ovarian Cancer
XIST,Esophageal Cancer
XIST,Esophageal Squamous Cancer
XIST,Esophageal Squamous Cell Cancer
XIST,Esophagus Squamous Cell Carcinoma
XIST,Fibrosarcoma
XIST,Gastric Cancer
XIST,Glioblastoma
XIST,Glioma
XIST,Hematologic Cancer
XIST,Hepatocellular Cancer
XIST,Hepatocellular Carcinoma
XIST,Hyperglycemia
XIST,Inflammation
XIST,Intervertebral Degenerative Disc Disease
XIST,Intervertebral Disc Degeneration
XIST,Keratoconus
XIST,Laryngeal Squamous Cell Cancer
XIST,Laryngeal Squamous Cell Carcinoma
XIST,Leiomyoma
XIST,Leukemia
XIST,Liver Cancer
XIST,Lung Adenocarcinoma
XIST,Lung Cancer
XIST,Lung Non-Small Cell Carcinoma
XIST,Major Depressive Disorder
XIST,Malignant Glioma
XIST,Malignant Melanoma
XIST,Medulloblastoma
XIST,Melanoma
XIST,Metabolic Syndrome
XIST,Multiple Sclerosis
XIST,Myocardial Infarction
XIST,Nasopharynx Cancer
XIST,Nasopharynx Carcinoma
XIST,Neuroblastoma
XIST,Neurodegenerative Disease
XIST,Non-Small Cell Lung Cancer
XIST,Non Small Cell Lung Cancer
XIST,Oral Squamous Cell Carcinoma
XIST,Ossification Of The Posterior Longitudinal Ligament
XIST,Osteoarthritis
XIST,Osteoporosis
XIST,Osteosarcoma
XIST,Ovarian Cancer
XIST,Pancreatic Cancer
XIST,Pancreatic Carcinoma
XIST,Papillary Thyroid Cancer
XIST,Papillary Thyroid Carcinoma
XIST,Parkinson Disease
XIST,Periodontitis
XIST,Pneumonia
XIST,Polycystic Ovary Syndrome
XIST,Precursor Cell Lymphoblastic Leukemia-Lymphoma
XIST,Prostate Cancer
XIST,Psoriasis
XIST,Pulpitis
XIST,Renal Cell Carcinoma
XIST,Retinoblastoma
XIST,Rheumatoid Arthritis
XIST,Stomach Cancer
XIST,Systemic Lupus Erythematosus
XIST,Testicular Cancer
XIST,Testicular Germ Cell Cancer
XIST,Testicular Germ Cell Tumor
XIST,Thyroid Anaplastic Carcinoma
XIST,Thyroid Cancer
XIST,Triple-Negative Breast Cancer
XIST,Type 2 Diabetes Mellitus
XIST,Urinary Bladder Cancer
XIST,Uveal Melanoma
XIST,Wilms Tumor
RHPN1-AS1,Breast Cancer
RHPN1-AS1,Cervical Cancer
RHPN1-AS1,Colorectal Cancer
RHPN1-AS1,Endometrial Cancer
RHPN1-AS1,Epithelial Ovarian Cancer
RHPN1-AS1,Esophageal Cancer
RHPN1-AS1,Gastric Cancer
RHPN1-AS1,Glioma
RHPN1-AS1,Head And Neck Squamous Cell Carcinoma
RHPN1-AS1,Hepatocellular Carcinoma
RHPN1-AS1,Nasopharynx Carcinoma
RHPN1-AS1,Non-Small Cell Lung Cancer
RHPN1-AS1,Osteoarthritis
RHPN1-AS1,Osteosarcoma
RHPN1-AS1,Ovarian Cancer
RHPN1-AS1,Prostate Cancer
RHPN1-AS1,Retinoblastoma
RHPN1-AS1,Uveal Melanoma
MEG8,Angelman Syndrome
MEG8,Atherosclerosis
MEG8,Bladder Cancer
MEG8,Bone-Invasive Pituitary Adenoma
MEG8,Cerebral Cavernous Malformation
MEG8,Colon Cancer
MEG8,Diabetic Nephropathy
MEG8,Esophageal Cancer
MEG8,Gestational Diabetes Mellitus
MEG8,Glioblastoma
MEG8,Glioblastoma Multiforme
MEG8,Hemangioma
MEG8,Hepatocellular Carcinoma
MEG8,Liver Fibrosis
MEG8,Lung Cancer
MEG8,Myocardial Infarction
MEG8,Non-Small Cell Lung Cancer
MEG8,Osteoarthritis
MEG8,Ovarian Cancer
MEG8,Pancreatic Cancer
MEG8,Prader-Willi Syndrome
MEG8,Syndrome
MEG8,Thyroid Cancer
MEG8,Wilms Tumor
KLF3-AS1,Breast Cancer
KLF3-AS1,COVID-19
KLF3-AS1,Esophageal Cancer
KLF3-AS1,Esophagus Squamous Cell Carcinoma
KLF3-AS1,Gastric Cancer
KLF3-AS1,Medulloblastoma
KLF3-AS1,Osteoarthritis
KLF3-AS1,Periodontitis
LINC00472,Astrocytoma
LINC00472,Atherosclerosis
LINC00472,Atrial Fibrillation
LINC00472,Breast Cancer
LINC00472,Clear Cell Renal Cell Carcinoma
LINC00472,Colorectal Cancer
LINC00472,Epithelial Ovarian Cancer
LINC00472,Esophageal Cancer
LINC00472,Gastric Cancer
LINC00472,Hepatocellular Carcinoma
LINC00472,Lung Adenocarcinoma
LINC00472,Lung Squamous Cell Carcinoma
LINC00472,Non-Small Cell Lung Cancer
LINC00472,Non Small Cell Lung Cancer
LINC00472,Osteosarcoma
LINC00472,Ovarian Cancer
LINC00472,Pancreatic Cancer
LINC00472,Pterygium
LINC00472,Sepsis
LINC00472,Thyroid Cancer
LINC00472,Tongue Squamous Cell Carcinoma
LINC00472,Triple-Negative Breast Cancer
MIR600HG,Astrocytoma
MIR600HG,Autism
MIR600HG,Colorectal Cancer
MIR600HG,Esophageal Cancer
MIR600HG,Low-Grade Glioma
MIR600HG,Pancreatic Adenocarcinoma
MIR600HG,Pancreatic Ductal Adenocarcinoma
MIR600HG,Tuberculosis
SNHG3,Acute Myeloid Leukemia
SNHG3,Alzheimer Disease
SNHG3,Bladder Cancer
SNHG3,Breast Cancer
SNHG3,Cervical Cancer
SNHG3,Chronic Myeloid Leukemia
SNHG3,Clear Cell Renal Cell Carcinoma
SNHG3,Colorectal Cancer
SNHG3,Esophageal Cancer
SNHG3,Gastric Cancer
SNHG3,Glaucoma
SNHG3,Glioma
SNHG3,Hepatocellular Cancer
SNHG3,Hepatocellular Carcinoma
SNHG3,Intrahepatic Cholangiocarcinoma
SNHG3,Laryngeal Cancer
SNHG3,Laryngeal Carcinoma
SNHG3,Laryngeal Squamous Cell Carcinoma
SNHG3,Liver Cancer
SNHG3,Lung Adenocarcinoma
SNHG3,Lung Non-Small Cell Carcinoma
SNHG3,Non-Small Cell Lung Cancer
SNHG3,Non Small Cell Lung Cancer
SNHG3,Oral Squamous Cell Carcinoma
SNHG3,Osteosarcoma
SNHG3,Ovarian Cancer
SNHG3,Papillary Thyroid Cancer
SNHG3,Papillary Thyroid Carcinoma
SNHG3,Parkinson Disease
SNHG3,Prostate Cancer
SNHG3,Small Cell Lung Cancer
SNHG3,Systemic Lupus Erythematosus
SNHG3,Triple-Negative Breast Cancer
LINC00852,Colon Adenocarcinoma
LINC00852,Colon Cancer
LINC00852,Lung Adenocarcinoma
LINC00852,Osteosarcoma
LINC00852,Ovarian Cancer
LINC00852,Periodontitis
LINC00467,Acute Myeloid Leukemia
LINC00467,Astrocytoma
